image,label
/content/drive/MyDrive/UAS Practice/text/01411.png,O
/content/drive/MyDrive/UAS Practice/text/01412.png,O
/content/drive/MyDrive/UAS Practice/text/01413.png,O
/content/drive/MyDrive/UAS Practice/text/01414.png,O
/content/drive/MyDrive/UAS Practice/text/01415.png,O
/content/drive/MyDrive/UAS Practice/text/01416.png,O
/content/drive/MyDrive/UAS Practice/text/01417.png,O
/content/drive/MyDrive/UAS Practice/text/01418.png,O
/content/drive/MyDrive/UAS Practice/text/01419.png,O
/content/drive/MyDrive/UAS Practice/text/01420.png,O
/content/drive/MyDrive/UAS Practice/text/01421.png,O
/content/drive/MyDrive/UAS Practice/text/01422.png,O
/content/drive/MyDrive/UAS Practice/text/01423.png,O
/content/drive/MyDrive/UAS Practice/text/01424.png,O
/content/drive/MyDrive/UAS Practice/text/01425.png,O
/content/drive/MyDrive/UAS Practice/text/01426.png,O
/content/drive/MyDrive/UAS Practice/text/01427.png,O
/content/drive/MyDrive/UAS Practice/text/01428.png,O
/content/drive/MyDrive/UAS Practice/text/01429.png,O
/content/drive/MyDrive/UAS Practice/text/01430.png,O
/content/drive/MyDrive/UAS Practice/text/01431.png,O
/content/drive/MyDrive/UAS Practice/text/01432.png,O
/content/drive/MyDrive/UAS Practice/text/01433.png,O
/content/drive/MyDrive/UAS Practice/text/01434.png,O
/content/drive/MyDrive/UAS Practice/text/01435.png,O
/content/drive/MyDrive/UAS Practice/text/01436.png,O
/content/drive/MyDrive/UAS Practice/text/01437.png,O
/content/drive/MyDrive/UAS Practice/text/01438.png,O
/content/drive/MyDrive/UAS Practice/text/01439.png,O
/content/drive/MyDrive/UAS Practice/text/01440.png,O
/content/drive/MyDrive/UAS Practice/text/01441.png,O
/content/drive/MyDrive/UAS Practice/text/01442.png,O
/content/drive/MyDrive/UAS Practice/text/01443.png,O
/content/drive/MyDrive/UAS Practice/text/01444.png,O
/content/drive/MyDrive/UAS Practice/text/01445.png,O
/content/drive/MyDrive/UAS Practice/text/01446.png,O
/content/drive/MyDrive/UAS Practice/text/01447.png,O
/content/drive/MyDrive/UAS Practice/text/01448.png,O
/content/drive/MyDrive/UAS Practice/text/01449.png,O
/content/drive/MyDrive/UAS Practice/text/01450.png,O
/content/drive/MyDrive/UAS Practice/text/01451.png,O
/content/drive/MyDrive/UAS Practice/text/01452.png,O
/content/drive/MyDrive/UAS Practice/text/01453.png,O
/content/drive/MyDrive/UAS Practice/text/01454.png,O
/content/drive/MyDrive/UAS Practice/text/01455.png,O
/content/drive/MyDrive/UAS Practice/text/01456.png,O
/content/drive/MyDrive/UAS Practice/text/01457.png,O
/content/drive/MyDrive/UAS Practice/text/01458.png,O
/content/drive/MyDrive/UAS Practice/text/01459.png,O
/content/drive/MyDrive/UAS Practice/text/01460.png,O
/content/drive/MyDrive/UAS Practice/text/01461.png,O
/content/drive/MyDrive/UAS Practice/text/01462.png,O
/content/drive/MyDrive/UAS Practice/text/01463.png,O
/content/drive/MyDrive/UAS Practice/text/01464.png,O
/content/drive/MyDrive/UAS Practice/text/01465.png,O
/content/drive/MyDrive/UAS Practice/text/01466.png,O
/content/drive/MyDrive/UAS Practice/text/01467.png,O
/content/drive/MyDrive/UAS Practice/text/01468.png,O
/content/drive/MyDrive/UAS Practice/text/01469.png,O
/content/drive/MyDrive/UAS Practice/text/01470.png,O
/content/drive/MyDrive/UAS Practice/text/01471.png,O
/content/drive/MyDrive/UAS Practice/text/01472.png,O
/content/drive/MyDrive/UAS Practice/text/01473.png,O
/content/drive/MyDrive/UAS Practice/text/01474.png,O
/content/drive/MyDrive/UAS Practice/text/01475.png,O
/content/drive/MyDrive/UAS Practice/text/01476.png,O
/content/drive/MyDrive/UAS Practice/text/01477.png,O
/content/drive/MyDrive/UAS Practice/text/01478.png,O
/content/drive/MyDrive/UAS Practice/text/01479.png,O
/content/drive/MyDrive/UAS Practice/text/01480.png,O
/content/drive/MyDrive/UAS Practice/text/01481.png,O
/content/drive/MyDrive/UAS Practice/text/01482.png,O
/content/drive/MyDrive/UAS Practice/text/01483.png,O
/content/drive/MyDrive/UAS Practice/text/01484.png,O
/content/drive/MyDrive/UAS Practice/text/01485.png,O
/content/drive/MyDrive/UAS Practice/text/01486.png,O
/content/drive/MyDrive/UAS Practice/text/01487.png,O
/content/drive/MyDrive/UAS Practice/text/01488.png,O
/content/drive/MyDrive/UAS Practice/text/01489.png,O
/content/drive/MyDrive/UAS Practice/text/01490.png,O
/content/drive/MyDrive/UAS Practice/text/01491.png,O
/content/drive/MyDrive/UAS Practice/text/01492.png,O
/content/drive/MyDrive/UAS Practice/text/01493.png,O
/content/drive/MyDrive/UAS Practice/text/01494.png,O
/content/drive/MyDrive/UAS Practice/text/01495.png,O
/content/drive/MyDrive/UAS Practice/text/01496.png,O
/content/drive/MyDrive/UAS Practice/text/01497.png,O
/content/drive/MyDrive/UAS Practice/text/01498.png,O
/content/drive/MyDrive/UAS Practice/text/01499.png,O
/content/drive/MyDrive/UAS Practice/text/01500.png,P
/content/drive/MyDrive/UAS Practice/text/01501.png,P
/content/drive/MyDrive/UAS Practice/text/01502.png,P
/content/drive/MyDrive/UAS Practice/text/01503.png,P
/content/drive/MyDrive/UAS Practice/text/01504.png,P
/content/drive/MyDrive/UAS Practice/text/01505.png,P
/content/drive/MyDrive/UAS Practice/text/01506.png,P
/content/drive/MyDrive/UAS Practice/text/01507.png,P
/content/drive/MyDrive/UAS Practice/text/01508.png,P
/content/drive/MyDrive/UAS Practice/text/01509.png,P
/content/drive/MyDrive/UAS Practice/text/01510.png,P
/content/drive/MyDrive/UAS Practice/text/01511.png,P
/content/drive/MyDrive/UAS Practice/text/01512.png,P
/content/drive/MyDrive/UAS Practice/text/01513.png,P
/content/drive/MyDrive/UAS Practice/text/01514.png,P
/content/drive/MyDrive/UAS Practice/text/01515.png,P
/content/drive/MyDrive/UAS Practice/text/01516.png,P
/content/drive/MyDrive/UAS Practice/text/01517.png,P
/content/drive/MyDrive/UAS Practice/text/01518.png,P
/content/drive/MyDrive/UAS Practice/text/01519.png,P
/content/drive/MyDrive/UAS Practice/text/01520.png,P
/content/drive/MyDrive/UAS Practice/text/01521.png,P
/content/drive/MyDrive/UAS Practice/text/01522.png,P
/content/drive/MyDrive/UAS Practice/text/01523.png,P
/content/drive/MyDrive/UAS Practice/text/01524.png,P
/content/drive/MyDrive/UAS Practice/text/01525.png,P
/content/drive/MyDrive/UAS Practice/text/01526.png,P
/content/drive/MyDrive/UAS Practice/text/01527.png,P
/content/drive/MyDrive/UAS Practice/text/01528.png,P
/content/drive/MyDrive/UAS Practice/text/01529.png,P
/content/drive/MyDrive/UAS Practice/text/01530.png,P
/content/drive/MyDrive/UAS Practice/text/01531.png,P
/content/drive/MyDrive/UAS Practice/text/01532.png,P
/content/drive/MyDrive/UAS Practice/text/01533.png,P
/content/drive/MyDrive/UAS Practice/text/01534.png,P
/content/drive/MyDrive/UAS Practice/text/01535.png,P
/content/drive/MyDrive/UAS Practice/text/01536.png,P
/content/drive/MyDrive/UAS Practice/text/01537.png,P
/content/drive/MyDrive/UAS Practice/text/01538.png,P
/content/drive/MyDrive/UAS Practice/text/01539.png,P
/content/drive/MyDrive/UAS Practice/text/01540.png,P
/content/drive/MyDrive/UAS Practice/text/01541.png,P
/content/drive/MyDrive/UAS Practice/text/01542.png,P
/content/drive/MyDrive/UAS Practice/text/01543.png,P
/content/drive/MyDrive/UAS Practice/text/01544.png,P
/content/drive/MyDrive/UAS Practice/text/01545.png,P
/content/drive/MyDrive/UAS Practice/text/01546.png,P
/content/drive/MyDrive/UAS Practice/text/01547.png,P
/content/drive/MyDrive/UAS Practice/text/01548.png,P
/content/drive/MyDrive/UAS Practice/text/01549.png,P
/content/drive/MyDrive/UAS Practice/text/01550.png,P
/content/drive/MyDrive/UAS Practice/text/01551.png,P
/content/drive/MyDrive/UAS Practice/text/01552.png,P
/content/drive/MyDrive/UAS Practice/text/01553.png,P
/content/drive/MyDrive/UAS Practice/text/01554.png,P
/content/drive/MyDrive/UAS Practice/text/01555.png,P
/content/drive/MyDrive/UAS Practice/text/01556.png,P
/content/drive/MyDrive/UAS Practice/text/01557.png,P
/content/drive/MyDrive/UAS Practice/text/01558.png,P
/content/drive/MyDrive/UAS Practice/text/01559.png,P
/content/drive/MyDrive/UAS Practice/text/01560.png,P
/content/drive/MyDrive/UAS Practice/text/01561.png,P
/content/drive/MyDrive/UAS Practice/text/01562.png,P
/content/drive/MyDrive/UAS Practice/text/01563.png,P
/content/drive/MyDrive/UAS Practice/text/01564.png,P
/content/drive/MyDrive/UAS Practice/text/01565.png,P
/content/drive/MyDrive/UAS Practice/text/01566.png,P
/content/drive/MyDrive/UAS Practice/text/01567.png,P
/content/drive/MyDrive/UAS Practice/text/01568.png,P
/content/drive/MyDrive/UAS Practice/text/01569.png,P
/content/drive/MyDrive/UAS Practice/text/01570.png,P
/content/drive/MyDrive/UAS Practice/text/01571.png,P
/content/drive/MyDrive/UAS Practice/text/01572.png,P
/content/drive/MyDrive/UAS Practice/text/01573.png,P
/content/drive/MyDrive/UAS Practice/text/01574.png,P
/content/drive/MyDrive/UAS Practice/text/01575.png,P
/content/drive/MyDrive/UAS Practice/text/01576.png,P
/content/drive/MyDrive/UAS Practice/text/01577.png,P
/content/drive/MyDrive/UAS Practice/text/01578.png,P
/content/drive/MyDrive/UAS Practice/text/01579.png,P
/content/drive/MyDrive/UAS Practice/text/01580.png,P
/content/drive/MyDrive/UAS Practice/text/01581.png,P
/content/drive/MyDrive/UAS Practice/text/01582.png,P
/content/drive/MyDrive/UAS Practice/text/01583.png,P
/content/drive/MyDrive/UAS Practice/text/01584.png,P
/content/drive/MyDrive/UAS Practice/text/01585.png,P
/content/drive/MyDrive/UAS Practice/text/01586.png,P
/content/drive/MyDrive/UAS Practice/text/01587.png,P
/content/drive/MyDrive/UAS Practice/text/01588.png,P
/content/drive/MyDrive/UAS Practice/text/01589.png,P
/content/drive/MyDrive/UAS Practice/text/01590.png,P
/content/drive/MyDrive/UAS Practice/text/01591.png,P
/content/drive/MyDrive/UAS Practice/text/01592.png,P
/content/drive/MyDrive/UAS Practice/text/01593.png,P
/content/drive/MyDrive/UAS Practice/text/01594.png,P
/content/drive/MyDrive/UAS Practice/text/01595.png,P
/content/drive/MyDrive/UAS Practice/text/01596.png,P
/content/drive/MyDrive/UAS Practice/text/01597.png,P
/content/drive/MyDrive/UAS Practice/text/01598.png,P
/content/drive/MyDrive/UAS Practice/text/01599.png,P
/content/drive/MyDrive/UAS Practice/text/01600.png,Q
/content/drive/MyDrive/UAS Practice/text/01601.png,Q
/content/drive/MyDrive/UAS Practice/text/01602.png,Q
/content/drive/MyDrive/UAS Practice/text/01603.png,Q
/content/drive/MyDrive/UAS Practice/text/01604.png,Q
/content/drive/MyDrive/UAS Practice/text/01605.png,Q
/content/drive/MyDrive/UAS Practice/text/01606.png,Q
/content/drive/MyDrive/UAS Practice/text/01607.png,Q
/content/drive/MyDrive/UAS Practice/text/01608.png,Q
/content/drive/MyDrive/UAS Practice/text/01609.png,Q
/content/drive/MyDrive/UAS Practice/text/01610.png,Q
/content/drive/MyDrive/UAS Practice/text/01611.png,Q
/content/drive/MyDrive/UAS Practice/text/01612.png,Q
/content/drive/MyDrive/UAS Practice/text/01613.png,Q
/content/drive/MyDrive/UAS Practice/text/01614.png,Q
/content/drive/MyDrive/UAS Practice/text/01615.png,Q
/content/drive/MyDrive/UAS Practice/text/01616.png,Q
/content/drive/MyDrive/UAS Practice/text/01617.png,Q
/content/drive/MyDrive/UAS Practice/text/01618.png,Q
/content/drive/MyDrive/UAS Practice/text/01619.png,Q
/content/drive/MyDrive/UAS Practice/text/01620.png,Q
/content/drive/MyDrive/UAS Practice/text/01621.png,Q
/content/drive/MyDrive/UAS Practice/text/01622.png,Q
/content/drive/MyDrive/UAS Practice/text/01623.png,Q
/content/drive/MyDrive/UAS Practice/text/01624.png,Q
/content/drive/MyDrive/UAS Practice/text/01625.png,Q
/content/drive/MyDrive/UAS Practice/text/01626.png,Q
/content/drive/MyDrive/UAS Practice/text/01627.png,Q
/content/drive/MyDrive/UAS Practice/text/01628.png,Q
/content/drive/MyDrive/UAS Practice/text/01629.png,Q
/content/drive/MyDrive/UAS Practice/text/01630.png,Q
/content/drive/MyDrive/UAS Practice/text/01631.png,Q
/content/drive/MyDrive/UAS Practice/text/01632.png,Q
/content/drive/MyDrive/UAS Practice/text/01633.png,Q
/content/drive/MyDrive/UAS Practice/text/01634.png,Q
/content/drive/MyDrive/UAS Practice/text/01635.png,Q
/content/drive/MyDrive/UAS Practice/text/01636.png,Q
/content/drive/MyDrive/UAS Practice/text/01637.png,Q
/content/drive/MyDrive/UAS Practice/text/01638.png,Q
/content/drive/MyDrive/UAS Practice/text/01639.png,Q
/content/drive/MyDrive/UAS Practice/text/01640.png,Q
/content/drive/MyDrive/UAS Practice/text/01641.png,Q
/content/drive/MyDrive/UAS Practice/text/01642.png,Q
/content/drive/MyDrive/UAS Practice/text/01643.png,Q
/content/drive/MyDrive/UAS Practice/text/01644.png,Q
/content/drive/MyDrive/UAS Practice/text/01645.png,Q
/content/drive/MyDrive/UAS Practice/text/01646.png,Q
/content/drive/MyDrive/UAS Practice/text/01647.png,Q
/content/drive/MyDrive/UAS Practice/text/01648.png,Q
/content/drive/MyDrive/UAS Practice/text/01649.png,Q
/content/drive/MyDrive/UAS Practice/text/01650.png,Q
/content/drive/MyDrive/UAS Practice/text/01651.png,Q
/content/drive/MyDrive/UAS Practice/text/01652.png,Q
/content/drive/MyDrive/UAS Practice/text/01653.png,Q
/content/drive/MyDrive/UAS Practice/text/01654.png,Q
/content/drive/MyDrive/UAS Practice/text/01655.png,Q
/content/drive/MyDrive/UAS Practice/text/01656.png,Q
/content/drive/MyDrive/UAS Practice/text/01657.png,Q
/content/drive/MyDrive/UAS Practice/text/01658.png,Q
/content/drive/MyDrive/UAS Practice/text/01659.png,Q
/content/drive/MyDrive/UAS Practice/text/01660.png,Q
/content/drive/MyDrive/UAS Practice/text/01661.png,Q
/content/drive/MyDrive/UAS Practice/text/01662.png,Q
/content/drive/MyDrive/UAS Practice/text/01663.png,Q
/content/drive/MyDrive/UAS Practice/text/01664.png,Q
/content/drive/MyDrive/UAS Practice/text/01665.png,Q
/content/drive/MyDrive/UAS Practice/text/01666.png,Q
/content/drive/MyDrive/UAS Practice/text/01667.png,Q
/content/drive/MyDrive/UAS Practice/text/01668.png,Q
/content/drive/MyDrive/UAS Practice/text/01669.png,Q
/content/drive/MyDrive/UAS Practice/text/01670.png,Q
/content/drive/MyDrive/UAS Practice/text/01671.png,Q
/content/drive/MyDrive/UAS Practice/text/01672.png,Q
/content/drive/MyDrive/UAS Practice/text/01673.png,Q
/content/drive/MyDrive/UAS Practice/text/01674.png,Q
/content/drive/MyDrive/UAS Practice/text/01675.png,Q
/content/drive/MyDrive/UAS Practice/text/01676.png,Q
/content/drive/MyDrive/UAS Practice/text/01677.png,Q
/content/drive/MyDrive/UAS Practice/text/01678.png,Q
/content/drive/MyDrive/UAS Practice/text/01679.png,Q
/content/drive/MyDrive/UAS Practice/text/01680.png,Q
/content/drive/MyDrive/UAS Practice/text/01681.png,Q
/content/drive/MyDrive/UAS Practice/text/01682.png,Q
/content/drive/MyDrive/UAS Practice/text/01683.png,Q
/content/drive/MyDrive/UAS Practice/text/01684.png,Q
/content/drive/MyDrive/UAS Practice/text/01685.png,Q
/content/drive/MyDrive/UAS Practice/text/01686.png,Q
/content/drive/MyDrive/UAS Practice/text/01687.png,Q
/content/drive/MyDrive/UAS Practice/text/01688.png,Q
/content/drive/MyDrive/UAS Practice/text/01689.png,Q
/content/drive/MyDrive/UAS Practice/text/01690.png,Q
/content/drive/MyDrive/UAS Practice/text/01691.png,Q
/content/drive/MyDrive/UAS Practice/text/01692.png,Q
/content/drive/MyDrive/UAS Practice/text/01693.png,Q
/content/drive/MyDrive/UAS Practice/text/01694.png,Q
/content/drive/MyDrive/UAS Practice/text/01695.png,Q
/content/drive/MyDrive/UAS Practice/text/01696.png,Q
/content/drive/MyDrive/UAS Practice/text/01697.png,Q
/content/drive/MyDrive/UAS Practice/text/01698.png,Q
/content/drive/MyDrive/UAS Practice/text/01699.png,Q
/content/drive/MyDrive/UAS Practice/text/01700.png,R
/content/drive/MyDrive/UAS Practice/text/01701.png,R
/content/drive/MyDrive/UAS Practice/text/01702.png,R
/content/drive/MyDrive/UAS Practice/text/01703.png,R
/content/drive/MyDrive/UAS Practice/text/01704.png,R
/content/drive/MyDrive/UAS Practice/text/01705.png,R
/content/drive/MyDrive/UAS Practice/text/01706.png,R
/content/drive/MyDrive/UAS Practice/text/01707.png,R
/content/drive/MyDrive/UAS Practice/text/01708.png,R
/content/drive/MyDrive/UAS Practice/text/01709.png,R
/content/drive/MyDrive/UAS Practice/text/01710.png,R
/content/drive/MyDrive/UAS Practice/text/01711.png,R
/content/drive/MyDrive/UAS Practice/text/01712.png,R
/content/drive/MyDrive/UAS Practice/text/01713.png,R
/content/drive/MyDrive/UAS Practice/text/01714.png,R
/content/drive/MyDrive/UAS Practice/text/01715.png,R
/content/drive/MyDrive/UAS Practice/text/01716.png,R
/content/drive/MyDrive/UAS Practice/text/01717.png,R
/content/drive/MyDrive/UAS Practice/text/01718.png,R
/content/drive/MyDrive/UAS Practice/text/01719.png,R
/content/drive/MyDrive/UAS Practice/text/01720.png,R
/content/drive/MyDrive/UAS Practice/text/01721.png,R
/content/drive/MyDrive/UAS Practice/text/01722.png,R
/content/drive/MyDrive/UAS Practice/text/01723.png,R
/content/drive/MyDrive/UAS Practice/text/01724.png,R
/content/drive/MyDrive/UAS Practice/text/01725.png,R
/content/drive/MyDrive/UAS Practice/text/01726.png,R
/content/drive/MyDrive/UAS Practice/text/01727.png,R
/content/drive/MyDrive/UAS Practice/text/01728.png,R
/content/drive/MyDrive/UAS Practice/text/01729.png,R
/content/drive/MyDrive/UAS Practice/text/01730.png,R
/content/drive/MyDrive/UAS Practice/text/01731.png,R
/content/drive/MyDrive/UAS Practice/text/01732.png,R
/content/drive/MyDrive/UAS Practice/text/01733.png,R
/content/drive/MyDrive/UAS Practice/text/01734.png,R
/content/drive/MyDrive/UAS Practice/text/01735.png,R
/content/drive/MyDrive/UAS Practice/text/01736.png,R
/content/drive/MyDrive/UAS Practice/text/01737.png,R
/content/drive/MyDrive/UAS Practice/text/01738.png,R
/content/drive/MyDrive/UAS Practice/text/01739.png,R
/content/drive/MyDrive/UAS Practice/text/01740.png,R
/content/drive/MyDrive/UAS Practice/text/01741.png,R
/content/drive/MyDrive/UAS Practice/text/01742.png,R
/content/drive/MyDrive/UAS Practice/text/01743.png,R
/content/drive/MyDrive/UAS Practice/text/01744.png,R
/content/drive/MyDrive/UAS Practice/text/01745.png,R
/content/drive/MyDrive/UAS Practice/text/01746.png,R
/content/drive/MyDrive/UAS Practice/text/01747.png,R
/content/drive/MyDrive/UAS Practice/text/01748.png,R
/content/drive/MyDrive/UAS Practice/text/01749.png,R
/content/drive/MyDrive/UAS Practice/text/01750.png,R
/content/drive/MyDrive/UAS Practice/text/01751.png,R
/content/drive/MyDrive/UAS Practice/text/01752.png,R
/content/drive/MyDrive/UAS Practice/text/01753.png,R
/content/drive/MyDrive/UAS Practice/text/01754.png,R
/content/drive/MyDrive/UAS Practice/text/01755.png,R
/content/drive/MyDrive/UAS Practice/text/01756.png,R
/content/drive/MyDrive/UAS Practice/text/01757.png,R
/content/drive/MyDrive/UAS Practice/text/01758.png,R
/content/drive/MyDrive/UAS Practice/text/01759.png,R
/content/drive/MyDrive/UAS Practice/text/01760.png,R
/content/drive/MyDrive/UAS Practice/text/01761.png,R
